episode,step,state,action,reward,phase
13,256,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",2,-0.0,2
13,257,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",2,-0.0,2
13,258,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",2,-0.0,2
13,259,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",2,-0.0,2
13,260,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",2,-0.0,2
13,261,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",0,-0.0,0
13,262,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",2,-0.0,2
13,263,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",2,-0.0,2
13,264,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",2,-0.0,2
13,265,"(0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0)",2,-5.0,2
13,266,"(0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0)",2,-15.0,2
13,267,"(0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0)",2,-25.0,2
13,268,"(0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0)",2,-35.0,2
13,269,"(0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0)",2,-45.0,2
13,270,"(0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0)",2,-55.0,2
13,271,"(0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0)",0,-0.0,0
13,272,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",2,-0.0,2
